TITLE = "INITIAL"
VARIABLES = "x","y","z","U","V","W","dudx","dudy","dudz","dvdx","dvdy","dvdz","dwdx","dwdy","dwdz","isValid"
ZONE T="zeros" I=20, J=31, K=12, F=POINT
-15.500000 -18.000000 1.500000 -0.037715 0.009383 0.067765 -9.727514 -65.898306 18.934896 3.765191 18.938628 -4.230505 17.327566 117.884864 -9.211114 0.020172
-14.000000 -18.000000 1.500000 -0.039508 0.011554 0.063938 16.683766 -69.432217 23.290763 -4.362854 19.533778 -6.029948 -35.925903 111.765033 -36.217544 0.001738
-12.500000 -18.000000 1.500000 -0.045881 0.020036 0.055639 -9.881160 -81.101588 24.998740 9.902688 34.610441 -9.762670 -74.937960 100.402408 -24.729281 0.002555
-11.000000 -18.000000 1.500000 -0.047115 0.024644 0.053108 -2.851568 -80.705765 36.674748 -7.463973 52.830396 -25.202930 -97.230109 81.407155 -49.978828 -0.016766
-9.500000 -18.000000 1.500000 -0.045389 0.026857 0.058396 9.805399 -80.548108 30.977164 -5.347388 41.702598 -17.533122 -8.349875 106.937409 -51.507997 0.013542
-8.000000 -18.000000 1.500000 -0.040640 0.025030 0.046180 30.984286 -69.381959 28.860778 -21.394183 31.255891 -18.067615 -42.209234 79.328764 -62.240177 -0.004672
-6.500000 -18.000000 1.500000 -0.048663 0.027939 0.025192 17.070868 -76.172083 48.638568 -12.245622 33.412360 -29.531752 -11.874679 40.111316 -50.483229 -0.002469
-5.000000 -18.000000 1.500000 -0.045453 0.022113 0.012513 -1.864217 -78.635512 57.039653 7.827441 30.266811 -28.591665 -18.903950 21.407155 -28.402594 0.000978
-3.500000 -18.000000 1.500000 -0.049526 0.023076 0.005937 -5.056408 -90.073674 38.337894 1.590321 27.047765 -19.304855 -2.406706 10.851851 -21.991356 0.004209
-2.000000 -18.000000 1.500000 -0.043340 0.020496 -0.000512 25.397454 -81.272649 33.563091 -14.811270 10.929640 -16.810727 -1.811978 -1.392737 -36.327094 0.009052
-0.500000 -18.000000 1.500000 -0.049298 0.024211 -0.004437 10.117609 -87.009746 18.525047 -6.800293 28.018758 -10.422424 -36.329279 -12.538398 -38.136367 0.001004
1.000000 -18.000000 1.500000 -0.036515 0.015743 0.010251 7.769992 -60.857834 65.108476 -0.969676 20.312448 -28.547990 -17.514030 13.947274 -28.082439 -0.003881
2.500000 -18.000000 1.500000 -0.040256 0.026309 -0.021480 1.075281 -77.448883 38.677141 2.693634 55.964456 1.695434 -38.985451 -49.648617 -57.039737 -0.000331
4.000000 -18.000000 1.500000 -0.008213 0.010426 -0.012120 7.081930 -19.957778 -12.012447 -12.316558 25.832173 26.248611 15.341314 -28.189686 -32.914103 -0.122166
5.500000 -18.000000 1.500000 -0.016826 0.007811 -0.006378 21.452303 -29.370953 49.435605 -10.766792 -4.417539 -21.255328 8.022162 -13.435957 -17.034765 -0.030153
7.000000 -18.000000 1.500000 -0.014379 0.007403 -0.000548 42.837808 -27.835491 19.436898 -23.548026 -4.229172 -9.423478 -6.172820 -4.630864 -38.608636 -0.007322
8.500000 -18.000000 1.500000 -0.005251 0.002799 -0.019475 -13.900860 -12.316006 6.059232 6.925058 1.872645 -2.221102 -79.992267 -41.283493 12.028215 -0.014988
10.000000 -18.000000 1.500000 -0.023659 0.007219 -0.032961 -22.677285 -41.663735 19.353085 4.184928 13.143380 -2.683606 -24.799214 -59.158380 9.533905 -0.003351
-18.500000 -16.500000 1.500000 -0.003221 0.000578 0.008798 -6.495279 -2.269278 3.687555 2.218794 0.600578 -0.375954 21.847981 5.779944 5.894701 -0.003796
-17.000000 -16.500000 1.500000 -0.026769 0.005606 0.061566 -18.089321 -14.638440 30.315617 7.768711 8.393347 -6.032559 71.748845 32.239921 9.695974 -0.025190
-15.500000 -16.500000 1.500000 -0.068117 0.017069 0.131141 -3.154905 -56.271078 57.283492 5.305051 23.393616 -11.357388 24.123959 108.746145 -20.238711 -0.003427
-14.000000 -16.500000 1.500000 -0.080331 0.031486 0.137565 -10.213971 -76.323491 46.474408 11.221887 33.592280 -3.302672 -83.908766 137.631158 -23.378309 0.001320
